date,value
2021-08-27,79.22
2021-08-30,62.02
2021-08-31,65.67
2021-09-01,67.09
2021-09-02,66.22
2021-09-03,53.46
2021-09-07,35.46
2021-09-08,23.2
2021-09-09,25.07
2021-09-10,23.29
2021-09-13,39.94
2021-09-14,26.17
2021-09-15,46.7
2021-09-16,48.38
2021-09-17,47.34
2021-09-20,17.23
2021-09-21,24.21
2021-09-22,53.75
2021-09-23,78.23
2021-09-24,70.31
2021-09-27,71.4
2021-09-28,39.31
2021-09-29,36.59
2021-09-30,25.06
2021-10-01,51.49
2021-10-04,43.02
2021-10-05,53.5
2021-10-06,46.23
2021-10-07,66.31
2021-10-08,57.49
2021-10-11,44.92
2021-10-12,53.2
2021-10-13,54.09
2021-10-14,72.43
2021-10-15,64.4
2021-10-18,54.24
2021-10-19,59.01
2021-10-20,66.3
2021-10-21,61.43
2021-10-22,52.05
2021-10-25,57.21
2021-10-26,44.27
2021-10-27,23.42
2021-10-28,50.26
2021-10-29,47.47
2021-11-01,76.2
2021-11-02,68.34
2021-11-03,72.93
2021-11-04,60.78
2021-11-05,62.39
2021-11-08,64.75
2021-11-09,53.77
2021-11-10,37.27
2021-11-11,45.1
2021-11-12,48.33
2021-11-15,49.48
2021-11-16,44.83
2021-11-17,31.51
2021-11-18,25.57
2021-11-19,21.26
2021-11-22,28.4
2021-11-23,37.28
2021-11-24,46.74
2021-11-26,15.52
2021-11-29,19.46
2021-11-30,13.97
2021-12-01,8.98
2021-12-02,47.42
2021-12-03,34.83
2021-12-06,60.79
2021-12-07,85.18
2021-12-08,83.83
2021-12-09,54.55
2021-12-10,40.21
2021-12-13,20.78
2021-12-14,17.71
2021-12-15,44.3
2021-12-16,37.29
2021-12-17,47.03
2021-12-20,29.07
2021-12-21,65.64
2021-12-22,77.14
2021-12-23,84.18
2021-12-27,79.33
2021-12-28,63.59
2021-12-29,54.35
2021-12-30,53.61
2021-12-31,48.97
2022-01-03,70.69
2022-01-04,61.78
2022-01-05,34.43
2022-01-06,36.33
2022-01-07,35.81
2022-01-10,33.51
2022-01-11,56.87
2022-01-12,49.78
2022-01-13,43.21
2022-01-14,44.37
2022-01-18,20.08
2022-01-19,15.78
2022-01-20,12.58
2022-01-21,8.16
2022-01-24,30.46
2022-01-25,29.96
2022-01-26,26.54
2022-01-27,19.86
2022-01-28,41.44
2022-01-31,81.14
2022-02-01,88
2022-02-02,75.48
2022-02-03,34.32
2022-02-04,36.67
2022-02-07,46.13
